module_id,work_id,title,source_name,first_author,matched_queries,metadata_status,relevance_review,source_review,author_position_review,work_type_review,reviewer_1,reviewer_2,adjudicator,reviewed_at,notes
D1,W2369395170,The Progress and Prospect of Digital Soil Mapping Research,T'u Jang T'ung Pao,Sun Fu-jun,title-keyword classification: digital soil mapping,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W2364116867,Digital Soil Mapping and Advance in Research,T'u Jang T'ung Pao,Sun Xiao,title-keyword classification: digital soil mapping,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W2299474504,Biogenic silicon in basalt-derived soils in Hainan Island and its implications in pedogenesis.,Acta Pedologica Sinica,He Yue,title-keyword classification: pedogenesis,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W2431613666,新世紀的土壤地理學教程－評李天傑等著《土壤地理學》（第3版）,土壤,龔子同,title-keyword classification: 土壤地理,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W2314355264,Properties and taxonomy of quaternary paleo-latosol-like soils in Chaoyang area of Liaoning Province.,Acta Pedologica Sinica,Han Chun-lan,title-keyword classification: taxonomy,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W1497179066,新世纪的土壤地理学教程——评李天杰等著《土壤地理学》（第3版）,土壤,龚子同,title-keyword classification: 土壤地理,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D1,W2375372974,Soil Reference on the Bases of Chinese Soil Taxonomy,T'u Jang T'ung Pao,Gan‐Lin Zhang,title-keyword classification: taxonomy,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2230944786,Effect of long-term application of organic manure on structure and stability of aggregate in upland red soil.,Acta Pedologica Sinica,Canlan Jiang,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2751511901,Effect of Different Nitrogen Fertilizer on Nitrogen Loss of Erosion Slope Soil,Shuitu Baochi Xuebao,Xiuwei Zhang,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2748020569,Impact of Land Use Patterns on Stability of Soil Aggregates in Red Soil Region of South China,Shuitu Baochi Xuebao,Shan Chen,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W246780807,SOC enhancement in three major types of paddy soils in a long-term agro-ecosystem experiment in South China. II. Chemical binding and protection in micro-aggregate size fractions.,Acta Pedologica Sinica,Ping Zhou,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2231657086,Response of 210Pbex inventory to changes in erosion rates in soil of cultivated land.,Acta Pedologica Sinica,Xinbao Zhang,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2217797827,A simple infiltration method for estimating soil hydraulic properties of unsaturated soils I. Theoretical analysis.,Acta Pedologica Sinica,Mingan Shao,title-keyword classification: infiltration,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2398089547,Watershed sediment yield and effect of spatial scale based on high resolution digital elevation model and GEOWEPP.,Acta Pedologica Sinica,Ni JiuPai,title-keyword classification: sediment yield,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2376880786,Effect of Heavy Machinery Operation on Soil Aggregates Character in Phaeozem Region,T'u Jang T'ung Pao,Min Chen,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2350166418,Study on the Effect of Freeze-thaw Cycles on Saturated Soil Hydraulic Conductivity in Loess Area,T'u Jang T'ung Pao,Chunle Zhao,title-keyword classification: hydraulic conductivity,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2747769469,Research on Runoff and Erosion Sediment Under Simulated Rainfall Conditions of Black Soil in Northeast China,Shuitu Baochi Xuebao,Hongli Li,title-keyword classification: erosion;runoff,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3097004715,Effect of spraying Jag S on rain water infiltration on loess slope.,Acta Pedologica Sinica,Yuanyuan Li,title-keyword classification: infiltration,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2392349149,Distribution of Aggregate-Associated Organic Carbon and Aggregate Stability in Rhizosphere of Different Plants,T'u Jang T'ung Pao,Han Xiao-zeng,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2753189180,Effects of Glycyrrhiza Uralensis Plantation on Soil Texture and Contents of soil Carbon and Nitrogen in Wind Erosion Region of Northwest China,Shuitu Baochi Xuebao,Ang Li,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2349989963,EXPERIMENT AND SIMULATION OF INFILTRATION FROM LAYERED SOILS IN OPEN PIT MINE IN JIN-SHAAN-MENG ADJACENT REGION,Acta Pedologica Sinica,F Universit,title-keyword classification: infiltration,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2374102931,Hydrodynamic Characters of Runoff in Soil Erosion Processes on Drainage-irrigation Engineering Slope of Farmland in Coastal Region,Shuitu Baochi Xuebao,Dongli She,title-keyword classification: erosion;runoff,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3198988091,Status and evolution of soil aggregates in apple orchards different in age in Weibei.,Acta Pedologica Sinica,Zonglin Shi,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2385559574,Dynamic Light Scattering Study on the Critical Effective Diameter of Purplish Soils Aggregates in the Three Gorge Reservoir Region,Shuitu Baochi Xuebao,Ding Wu-quan,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2367054947,EFFECTS OF AMENDMENT OF AEOLIAN SANDY SOIL AND LOESS WITH SOFT SANDSTONE ON SOIL WATER RETENTION CURVE AND EVAPORATION,Acta Pedologica Sinica,F Universit,title-keyword classification: soil water;water retention,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2350509793,Effect of Long-term Fertilization on Aggregate and Fractions of Organic Carbon in Black Soil,T'u Jang T'ung Pao,Ping Zhu,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3041109797,Effects of Straw and Plastic Film Mulching on Nitrogen Composition of Soil Aggregates in Dryland Wheat Field on the Loess Plateau,Shuitu Baochi Xuebao,Shaohong Zhang,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3034313822,Study on Temporal and Spatial Variation of Runoff Velocity and Sediment in the Convex Hillslope Under Different Vegetation Patterns,Shuitu Baochi Xuebao,Zhang Xia,title-keyword classification: runoff,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2393764624,Forming and Stable Mechanism of Soil Aggregate and Influencing Factors,T'u Jang T'ung Pao,Qingkui Wang,title-keyword classification: aggregate,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2751592481,"Impact Factors of Soil Wind Erosion and Estimation of Soil Loss in Zhundong,Xinjiang",Shuitu Baochi Xuebao,Fangfang Wu,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2751595546,Effects of Simulated Biogas Slurry Leaching Irrigation on Soil Infiltration,Shuitu Baochi Xuebao,Deng Rong,title-keyword classification: infiltration,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3215613709,Characteristics of erosion control by contour hedgerows on cultivated slope land of purplish soil,Acta Pedologica Sinica,Feng Xu,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2348714018,SEASONAL VARIATIONS OF SOIL STRUCTURES AND HYDRAULIC CONDUCTIVITIES AND THEIR EFFECTS ON SOIL AND WATER CONSERVATION UNDER NO-TILLAGE AND REDUCED TILLAGE,Acta Pedologica Sinica,Qiang Chen,title-keyword classification: soil structure,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3163153216,Effects of Litter Mulch on Soil Water Properties in Red Soil Sloping-land,Shuitu Baochi Xuebao,Xiaofei Nie,title-keyword classification: soil water,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W250104189,Advancement in the study on quantification of soil structure.,Acta Pedologica Sinica,Hu Zhou,title-keyword classification: soil structure,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W3126004624,Characterization of runoff and sediment yield in farmlands on loess slopes based on R/S and wavelet analysis.,Acta Pedologica Sinica,Huihui Zhang,title-keyword classification: runoff;sediment yield,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D2,W2753508888,Study on Rill Erosion Parameters of Purple Soil in the Physical Erosion Model,Shuitu Baochi Xuebao,Aijuan Wang,title-keyword classification: erosion,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2367671353,Effect of Different Salinity and Nitrogen on Water and Nitrogen Use Efficiency of Spinach,T'u Jang T'ung Pao,Guo Shuxia,title-keyword classification: salinity,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2287555001,土壤/沉积物中全氟辛酸（PFOA）、全氟辛烷磺酸（PFOS）吸附–解吸行为研究进展,土壤,汤婕,title-keyword classification: 吸附,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W1004891115,SO^2—4和Cl^—对稻田土壤养分及其吸附解吸特性的影响,植物营养与肥料学报,曾希柏,title-keyword classification: 吸附,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2346230977,南极半岛海洋气候区的土壤——VII．矿物学特性,土壤,Chang He,title-keyword classification: 矿物学,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W378499406,基于TM图像的塔里木盆地北缘盐渍地亮度值分析——以渭干河-库车河三角洲绿洲为例,土壤,吐尔逊 艾山,title-keyword classification: 盐渍,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W1494087388,污泥土地利用研究 IV.无锡污泥与香港碱化污泥的肥效比较,土壤,乔显亮,title-keyword classification: 碱化,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2390809147,Study on Characteristics of Phosphorus Adsorption and Desorption of Cotton Field with Different Soil Textures,T'u Jang T'ung Pao,Yonggang Liu,title-keyword classification: adsorption;sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2376955627,Progress in the Effect of Dissolved Organic Matter on Adsorption of Heavy Metals by Soil,T'u Jang T'ung Pao,Wei Guo,title-keyword classification: adsorption;sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2369895574,Effects of Soil Salinity Level and Nitrogen Rate on Urea-N Transformation in Grey Desert Soil,T'u Jang T'ung Pao,Zhao Lei,title-keyword classification: salinity,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2410624002,"Influences of soil organic matter, pH and temperature on Pb sorption by four soils in Yangtze River Delta.",Acta Pedologica Sinica,Ningjing Hu,title-keyword classification: sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W3123132976,Soil moisture predicting model based on spectral absorption characteristics of the soil.,Acta Pedologica Sinica,Hui-ning Jin,title-keyword classification: sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W3094652486,Advancement in study on adsorption of organic matter on soil minerals and its mechanism.,Acta Pedologica Sinica,Lei Wang,title-keyword classification: adsorption;sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2279487762,Accumulation and sorption characteristics of soil phosphorus in the Baoxiang River watershed in Dianchi Lake.,Acta Pedologica Sinica,Yunsheng Xia,title-keyword classification: sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2337818031,离子强度、Cd2＋和pH对生物炭吸附西玛津的影响,土壤,张桂香,title-keyword classification: 吸附,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2361594630,Effect of Different Soil Salinity Levels and Application Rates of Nitrogen on the Growth of Cotton under Drip Irrigation,T'u Jang T'ung Pao,Wang Yan-na,title-keyword classification: salinity,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2265660829,Spatial variation and evolution mechanism of clay mineral composition in agric horizon of black soil in Northeast China.,Acta Pedologica Sinica,Zheng Qing-fu,title-keyword classification: clay mineral,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2376342908,Adsorption-desorption Characteristics and Biological Effects of Enrofloxacin in Agricultural Soils,T'u Jang T'ung Pao,Shunan Zheng,title-keyword classification: adsorption;sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W229417691,不同pH下两种可变电荷土壤中Cu(II)、Pb(II)和Cd(II)吸附与解吸的比较研究,土壤,梁晶,title-keyword classification: 吸附,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2371008207,"Influence of Salinity, Sodicity and Organic Matter on Some Physical Properties of Salt-affected Soils",T'u Jang T'ung Pao,Jing Cao,title-keyword classification: salinity;sodicity,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D3,W2387417024,Studies on Adsorption Characteristics of BS-12 on Kaolinite and Its Affecting Factors,T'u Jang T'ung Pao,Zhao Pan-pa,title-keyword classification: adsorption;sorption,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1891545583,氮、磷、钾用量与种植密度对油菜产量和品质的影响,植物营养与肥料学报,曾宇,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1481849374,密度、氮肥互作对旱砂田西瓜产量、品质及氮肥利用率的影响,植物营养与肥料学报,杜少平 马忠明 薛亮,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1143312321,分蘖期水稻地上部和空气间的NOX（NO、NO2）交换作用,植物营养与肥料学报,徐胜光,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1539591041,钙对苹果果实钙调蛋白含量和Ca 2+ -ATPase活性及其基因表达的影响,植物营养与肥料学报,孙静文,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W3017349093,Calculation of real fertilizer use efficiency and discussion on fertilization strategies.,Acta Pedologica Sinica,Huoyan Wang,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2379216867,Effects of Different Nitrogen Fertilizers on Ammonia Volatilization and Its Dynamic Characteristics of Double Cropping Rice,Shuitu Baochi Xuebao,Zhou Liang,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1020384231,抗病性不同大豆品种根面及根际微生物区系的变化——I．非连作大豆（正茬）根面及根际微生物区系的变化,植物营养与肥料学报,陈宏宇,title-keyword classification: 根际,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2349970215,Study on Spatial Distribution of Soil Quality and Quantitative Evaluation of Soil Fertility Quality under Middle Spatial Scale,T'u Jang T'ung Pao,Shi Xuezheng,title-keyword classification: soil fertility,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2369953499,Effect of Different Age Forests on Soil Fertility Quality of Degraded Ecosystems,T'u Jang T'ung Pao,Junhua Zhang,title-keyword classification: soil fertility,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1035199623,作物N、P、K含量对于平衡施肥的诊断意义,植物营养与肥料学报,蔡祖聪,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1498802054,水稻苗期耐高Cu^2＋胁迫的QTL定位和上位性分析,植物营养与肥料学报,沈圣泉,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2201449313,"Effects of application of nitrogen, phosphorus and potassium fertilizers on soil pH and cadmium availability.",Acta Pedologica Sinica,Zhao Jing,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1546547408,红枣树氮、磷、钾吸收与累积年周期变化规律,植物营养与肥料学报,陈波浪,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1620552967,测土配方施肥指标体系建立中“3414”试验方案应用探讨—以内蒙古海拉尔地区油菜“3414”试,植物营养与肥料学报,杨俐苹,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W118160241,不同施氮水平对烟富3/M 26 /平邑甜茶幼树当年及翌年氮素吸收、利用、分配的影响,植物营养与肥料学报,李晶 姜远茂 魏绍冲 王富林 周乐 李洪娜,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2363907075,Study on the Correlation Between Nitrogen Release Dynamics of Controlled-release Fertilizer and Nitrogen Uptake of the Rice,Shuitu Baochi Xuebao,Jiang Xilong,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1590620340,不同水肥处理对设施菜地N 2 O排放的影响,植物营养与肥料学报,杨岩 孙钦平 李吉进 刘春生 刘本生 许俊香 高利娟,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1018415033,转Bt基因“克螟稻”秸秆还田对稻田厌氧微生物种群和酶活性的影响,植物营养与肥料学报,徐晓宇,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1564445140,高温干旱共胁迫下外源甜菜碱和CaCl 2 对烟草生理响应的影响,植物营养与肥料学报,卢军,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1023459114,小麦／蚕豆间作条件下小麦的氮、钾营养对小麦白粉病的影响,植物营养与肥料学报,肖靖秀,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W3095587282,Soil bacteria diversity in rhizosphere under two types of vegetation restoration based on high throughput sequencing.,Acta Pedologica Sinica,Yating Dai,title-keyword classification: rhizosphere,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W2354071973,Nitrogen Recovery and Nitrate Leaching from a Controlled Release Nitrogen Fertilizer in an Irrigated Paddy Soil,T'u Jang T'ung Pao,Zheng Ying-jun,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1024370962,"不同供硫水平下烟草硫营养及对N,P,Cl等元素吸收的影响",植物营养与肥料学报,Liu Xin Qin,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1004129972,C、N源及C／N比对微生物溶磷的影响,植物营养与肥料学报,赵小蓉,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W3095774346,Effects of planting and incorporation of Chinese milk vetch coupled with application of chemical fertilizer on active organic carbon and nitrogen in paddy soil.,Acta Pedologica Sinica,Chunzeng Liu,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1027698831,桔梗的干物质累积及氮、磷、钾养分吸收特点,植物营养与肥料学报,祝丽香,title-keyword classification: 养分吸收,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W3216294200,"Effect of manure combined with chemical fertilizer application on yield, kernel quality and physiological characteristics of peanut to red soil in subtropical China.",Acta Pedologica Sinica,XU Xiao-wei,title-keyword classification: fertilizer,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1543283498,磷转运蛋白基因 TaPht1;4 的染色体定位及其与在低磷下与小麦吸磷能力的关系,植物营养与肥料学报,郭丽 郭程瑾 路文静 李小娟 肖凯,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1564532273,Fe^2＋与胡敏酸的络合特征及其抗氧化性和生物有效性研究,植物营养与肥料学报,王旭东,title-keyword classification: source-scope fallback,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D4,W1495625565,根际施肥空间大小对 15 N吸收利用及桃幼树生长的影响,植物营养与肥料学报,肖元松 彭福田 房龙 颜克发 张华美 齐玉吉 李勇,title-keyword classification: 根际,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2278505223,模拟氮沉降对杉木人工林(Cunninghamia lanceolata)土壤酶活性及微生物群落功能多样性的影响,土壤,袁颖红,title-keyword classification: 土壤酶;微生物群落,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W3095587282,Soil bacteria diversity in rhizosphere under two types of vegetation restoration based on high throughput sequencing.,Acta Pedologica Sinica,Yating Dai,title-keyword classification: bacteria,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W3174120066,Soil Microbial Biomass and Enzyme Activity in the Process of Vegetation Restoration in Burned Area of Great Xing’an Mountains,Shuitu Baochi Xuebao,Lihong Wang,title-keyword classification: microbial biomass;soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1494203998,Fe 2+ 对水稻生长及土壤微生物活性的影响,植物营养与肥料学报,陈娜 廖 敏 张楠 徐培智 解开治 徐昌旭 刘光荣,title-keyword classification: 土壤微生物,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1618801717,“薄浅湿晒”灌溉稻田土壤微生物量碳、氮和酶活性研究,植物营养与肥料学报,梁燕菲 张萧萧 李伏生,title-keyword classification: 土壤微生物;微生物量,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W240932967,Effect of intercropping of cucumber with different crops on cucumber diseases and soil microbial community diversity.,Acta Pedologica Sinica,WU Feng-zhi,title-keyword classification: microbial community;soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1784582979,Microbial community structure in production water from a Daqing petroleum reservoir.,Acta Pedologica Sinica,Wu YaMan,title-keyword classification: microbial community,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2366229131,Variation of Microbial Community Structure in Relation to Successive Cucumber Cropping Soil,T'u Jang T'ung Pao,Yuansen Hu,title-keyword classification: microbial community,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W3097606072,Effect of elevation on abundance distribution of different feeding groups in litter-dwelling soil fauna.,Acta Pedologica Sinica,Guorui Xu,title-keyword classification: soil fauna,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W253142472,DGGE analysis of PCR of 16S rDNA V3 fragments of soil bacteria community in soil under natural broadleaf forest invaded by Phyllostachy pubescens in Tianmu Mountain Nature Reserve.,Acta Pedologica Sinica,Wang QiZan,title-keyword classification: bacteria,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2359241107,The Characteristics of Soil Organic Carbon and Soil Microbial Community Structure in Two Deciduous Broadleaved Forest Types,T'u Jang T'ung Pao,Zhang Yu-guan,title-keyword classification: microbial community;soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1571545663,太湖地区长期不同施肥水稻土N 2 和CO 2 固定细菌群落结构的特征与差异,植物营养与肥料学报,靳振江 潘根兴 刘晓雨 李恋卿,title-keyword classification: 细菌,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2397817434,Effect of long term fertilization on microbial biomass and activity in fluvo-aquic soil during maize growth period.,Acta Pedologica Sinica,Ji Chen,title-keyword classification: microbial biomass,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2361784484,Progress of the methods for studying soil microbial diversity,T'u Jang T'ung Pao,Jiao Xiaodan,title-keyword classification: soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W3163785460,Effects of monocropping on diversity and structure of the bacterial community in rhizosphere of replanted Lycium barbarum L.,Acta Pedologica Sinica,Xiaofan Na,title-keyword classification: bacteria,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1596926844,Cr^3＋污染对稻田土壤的反硝化细菌种群数量及其活性影响的研究,植物营养与肥料学报,闵航,title-keyword classification: 细菌,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2373568269,Effects of Magnetic Treatment on Some Soil Microbial Activities in Brown Earth,T'u Jang T'ung Pao,Fang Yun-bo,title-keyword classification: soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2506676546,Seasonal dynamics of soil microbial biomass and its significance to indicate soil quality under different vegetations restored on degraded red soils,Acta Pedologica Sinica,Manqiang Liu,title-keyword classification: microbial biomass;soil microbial,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2354264292,Advance on Response of Soil Enzyme Activity to Ecological Environment,T'u Jang T'ung Pao,Song Chang-chun,title-keyword classification: soil enzyme,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W2752116477,Characteristics of Microbial Biomass Carbon in Soil Aggregates of Burned Area under Different Restorations,Shuitu Baochi Xuebao,Hongyun Li,title-keyword classification: microbial biomass,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
D5,W1587395300,丛枝菌根真菌（Glomus caledonium）对铜污染土壤生物修复机理初探,植物营养与肥料学报,申鸿,title-keyword classification: 真菌,pending_module_relevance_audit,pending,pending,pending,pending,,,,,Chinese T1 supplemental audit
